index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
6879,GS칼텍스,강촌주유소,1,DC콤보,대구광역시 ,동구 ,대구광역시 동구 화랑로 481주유소 출구 안쪽,24시간 이용가능,,,,"('35.8755094592899', '128.676079320058')","(1106281.2543596204, 1764844.0504377575)"
6898,GS칼텍스,구암주유소,1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 구암로 340구암주유소,24시간 이용가능,,,,"('35.9406302503128', '128.570266961029')","(1096768.6431716713, 1772124.193275903)"
6913,GS칼텍스,대곡주유소,1,DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 상화로 302대곡주유소,24시간 이용가능,,,,"('35.8078772027383', '128.546654121251')","(1094645.830998191, 1757283.1396989946)"
6915,GS칼텍스,대구스타주유소,1,DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 상화북로 179GS칼텍스 스타주유소(상인동 1526-1),24시간 이용가능,,200kW,,"('35.8129550979071', '128.54519994663')","(1094515.099598796, 1757850.8201826822)"
6921,GS칼텍스,대림공단주유소,1,DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 달서대로 403대림공단주유소,24시간 이용가능,,,,"('35.8352205856292', '128.491123822385')","(1089653.6150877762, 1760339.9780757562)"
7100,GS칼텍스,황금캐슬주유소,1,DC콤보,대구광역시 ,수성구 ,대구광역시 수성구 청수로 172황금캐슬주유소,24시간 이용가능,,,,"('35.8388196845771', '128.626681671935')","(1101840.3683940733, 1760742.3373533045)"
7148,파킹클라우드,대구 더아셀,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 다사읍 서재로12길 24(서재리 181-2),09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8680150337555', '128.494271317394')","(1089936.5772720762, 1764006.2152775377)"
7149,파킹클라우드,대구 복현현대맨션,1,AC완속,대구광역시 ,북구 ,대구광역시 북구 복현로 115(76-1 복현현대맨션),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8998581275926', '128.618186056383')","(1101076.6061238619, 1767566.0963524017)"
7154,파킹클라우드,대구 카페하늘민들레,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 유니버시아드로 364(욱수동 51-1),09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8278289949169', '128.70950268657')","(1109286.040314104, 1759513.6392776335)"
7155,파킹클라우드,대구 황토시골집,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 파계로 604(중대동 720),09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.9841308104827', '128.636410868517')","(1102715.030532836, 1776987.3143560018)"
8492,제주전기자동차서비스,앞산삼정그린코아트라이시티 오피스텔,1,AC완속,대구광역시 ,남구 ,대구광역시 남구 대명역2길 70(삼정그린코아 트라이시티),24시간 이용가능,입주민 및 방문자 전용,7kW,,"('35.837692259075', '128.56068681624')","(1095907.3809019488, 1760616.2974424595)"
8669,제주전기자동차서비스,욱일정보통신,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 팔공로29길 55,09:00~22:00,,,,"('35.9128275773368', '128.635200040459')","(1102606.1761736965, 1769016.0088179412)"
9431,한국전력,3호선 칠곡차량기지,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 호국로 872,주중/주말 : 24시간,,,,"('35.9619703996348', '128.559515758088')","(1095802.101887467, 1774509.9034740005)"
9479,한국전력,HC홀센타홀딩스 주차장,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 노원로 139-6,09:00~18:00,,,,"('35.8982244743586', '128.575670009245')","(1097254.3812969718, 1767383.4629920765)"
9511,한국전력,LH대구경북본부,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 상화로 272,주중/주말 : 09시~20시,,,,"('35.8077431547924', '128.543573278935')","(1094368.8609414566, 1757268.1538829752)"
9573,한국전력,MS카오디오,1,DC콤보,대구광역시 ,동구 ,대구광역시 동구 화랑로 580MS카오디오,09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8737801525379', '128.687119128868')","(1107273.7415299534, 1764650.723545258)"
9585,한국전력,e편한세상 세계육상선수촌2단지,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 율하동 안심로16길 71 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8619772643587', '128.693022132991')","(1107804.4260698135, 1763331.2261850832)"
9606,한국전력,e편한세상범어,1,DC차데모+AC3상+DC콤보,대구광역시 ,수성구 ,대구광역시 수성구 범어동 들안로78길 45 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.867404526756', '128.619103797907')","(1101159.1117816982, 1763937.9639849747)"
9631,한국전력,lh옥포천년나무2단지,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 옥포면 강림리 721지하,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.7858265684859', '128.425779195785')","(1083779.083683584, 1754818.0012308103)"
9639,한국전력,sd아이프라임강북,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 읍내동 칠곡중앙대로125길 7 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.9513688737557', '128.551857868956')","(1095113.6518566622, 1773324.7117481348)"
9767,한국전력,가창체육공원,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 가창면 대일리 322,,,,,"('35.7661969844628', '128.650784343985')","(1104007.2168596638, 1752623.5227348213)"
9783,한국전력,각산태영데시앙,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 각산동 반야월북로 123 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8753727961525', '128.710404116085')","(1109367.079509979, 1764828.7722578493)"
9786,한국전력,각산푸르지오1단지 아파트,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 각산동 경안로 824,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.875523008832', '128.717866772408')","(1110037.977963445, 1764845.5652013267)"
9788,한국전력,각산푸르지오2단지,1,DC차데모+AC3상+DC콤보,대구광역시 ,동구 ,대구광역시 동구 각산동 경안로 822 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8751836996122', '128.715076289825')","(1109787.1114665396, 1764807.6323146462)"
9870,한국전력,강변동서마을관리사무소,1,AC완속,대구광역시 ,동구 ,대구광역시 동구 용계동 471-1,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8727493058012', '128.679516608194')","(1106590.2691654416, 1764535.4806041096)"
9880,한국전력,강변코오롱,1,DC차데모+AC3상+DC콤보,대구광역시 ,남구 ,대구광역시 남구 봉덕로 134(코오롱 하늘채),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8441583973923', '128.604765216488')","(1099870.0624562947, 1761339.175801609)"
9906,한국전력,강북실버타운,1,DC콤보,대구광역시 ,북구 ,대구광역시 북구 칠곡중앙대로 525(읍내동 1206-4),09:00~18:00,,50kW,,"('35.9425453044007', '128.550385648104')","(1094981.2980874383, 1772338.2856891507)"
10181,한국전력,경북대학교(대구캠퍼스),1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 대학로 80,,,,,"('35.8890974884948', '128.614322336303')","(1100729.2547634211, 1766363.1166521981)"
10271,한국전력,계명대학교 대명캠퍼스,1,DC콤보,대구광역시 ,남구 ,대구광역시 남구 명덕로 104(2139-11 계명대학교),24시간 이용가능,,50kW,,"('35.8555231686465', '128.579315744509')","(1097582.1356574162, 1762609.6941223145)"
10273,한국전력,계명대학교 성서캠퍼스(동영관),1,DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 달구벌대로 1095(1000-2 계명대학교),09:00~18:00,,50kW,,"('35.8535543478652', '128.481493750373')","(1088787.8643229066, 1762389.5908912967)"
10693,한국전력,교대역월드메르디앙,1,DC차데모+AC3상+DC콤보,대구광역시 ,남구 ,대구광역시 남구 이천동 이천로19길 68 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8508863205422', '128.595511939263')","(1099038.185828048, 1762091.3202514227)"
11045,한국전력,금호신도시서한이다음,1,DC차데모+AC3상+DC콤보,대구광역시 ,북구 ,대구광역시 북구 사수동 한강로 17 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8973810095041', '128.512104542737')","(1091539.7977320657, 1767289.168304877)"
11190,한국전력,나래마을,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 도원동 한실로 29 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.807779652693', '128.53011908269')","(1093159.3185127676, 1757272.2341455994)"
11256,한국전력,남대구지사,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 비슬로509길 26,주중/주말 : 06시~23시,,,,"('35.8039302966941', '128.493235015495')","(1089843.4129467644, 1756841.8975193594)"
11279,한국전력,남부순환도로,1,DC차데모+AC3상+DC콤보,대구광역시 ,수성구 ,대구광역시 수성구 앞산터널로 519,24시간 이용가능,,,,"('35.8104879187951', '128.614287007086')","(1100726.078640066, 1757575.0032575417)"
11295,한국전력,남산그린타운 아파트,1,DC차데모+AC3상+DC콤보,대구광역시 ,중구 ,대구광역시 중구 남산동 달구벌대로 1950,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8628796332766', '128.576747005492')","(1097351.204074979, 1763432.1060194927)"
11311,한국전력,남산휴먼시아2단지,1,DC차데모+AC3상+DC콤보,대구광역시 ,중구 ,대구광역시 중구 남산동 달구벌대로 1970,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8638605498681', '128.580838541878')","(1097719.0362938098, 1763541.767047657)"
11458,한국전력,네이처파크 스파벨리,1,DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 가창면 가창로 891,09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.7880124158823', '128.636118269022')","(1102688.7256167068, 1755062.3668323054)"
11459,한국전력,노변공영주차장,1,DC차데모+AC3상+DC콤보,대구광역시 ,수성구 ,대구광역시 수성구 시지로 36노변공영주차장,24시간 이용가능,,,,"('35.8397236782261', '128.693300689027')","(1107829.4684683485, 1760843.3988236291)"
11632,한국전력,달서구노인종합복지관,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 학산로 140,24시간 이용가능,,,,"('35.8332858977279', '128.541805098165')","(1094209.9001515321, 1760123.6907111914)"
11633,한국전력,달서시장 공영주차장,1,DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 감삼길 79(138-1 달서시장),09:00~18:00,,,,"('35.8502267907656', '128.542457477532')","(1094268.5495505447, 1762017.5884845902)"
11635,한국전력,달성2차청아람 아파트,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 구지면 과학마을로2길 6,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.6558305971126', '128.415609603196')","(1082864.8296103668, 1740285.1734638943)"
11640,한국전력,달성유통센터,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 성천로 9,,,,,"('35.7992907914598', '128.487182330972')","(1089299.2720256178, 1756323.2265960884)"
11641,한국전력,달성종합스포츠파크,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 현풍면 성하리 224,주중/주말 : 24시간,,,,"('35.7166000663847', '128.446839085716')","(1085672.3837329636, 1747078.8626920185)"
11694,한국전력,대곡사계절타운,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 도원동 한실로 117 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8069403297654', '128.538293082976')","(1093894.1673270694, 1757178.4025028283)"
11699,한국전력,대곡역 화성파크드림,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 유천동 달서대로 41 ,24시간,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8135853305856', '128.510309706501')","(1091378.4405955665, 1757921.2766966266)"
11703,한국전력,대곡역그린빌,1,DC차데모+AC3상+DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 본리리 113-1,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8035631189123', '128.511451051071')","(1091481.048336528, 1756800.8490821938)"
11705,한국전력,대곡역그린빌아파트,1,AC완속,대구광역시 ,달성군 ,대구광역시 달성군 화원읍 명천로 57,,입주자외 출입제한 (긴급상황 이용가능),,,"('35.8043812318416', '128.511261787475')","(1091464.0333959563, 1756892.309564929)"
11707,한국전력,대곡역화성파크드림위드,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 대곡동 비슬로 2734 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8097459206486', '128.514027684277')","(1091712.6896125353, 1757492.0519848794)"
11710,한국전력,대곡주공9단지아람마을,1,DC차데모+AC3상+DC콤보,대구광역시 ,달서구 ,대구광역시 달서구 도원동 한실로 30 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8059206669008', '128.530789988909')","(1093219.6334898032, 1757064.4098564794)"
11714,한국전력,대곡한라하우젠트,1,AC완속,대구광역시 ,달서구 ,대구광역시 달서구 대곡동 비슬로 2724 ,,시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8088312370855', '128.513999366684')","(1091710.1438394845, 1757389.795441516)"
11722,한국전력,대구경북건설지사,1,AC완속,대구광역시 ,중구 ,대구광역시 중구 공평로 96(동인동1가 30-1),09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,7kW,,"('35.8687847705398', '128.598303436262')","(1099289.14352172, 1764092.2675758814)"
11724,한국전력,대구경북과학기술원,1,DC콤보,대구광역시 ,달성군 ,대구광역시 달성군 현풍읍 테크노중앙대로 333(상리 50-1),09:00~18:00,,50kW,,"('35.7056387443107', '128.455011037452')","(1086407.0483810706, 1745853.4477494145)"
11725,한국전력,대구경북전력관리처,1,AC완속,대구광역시 ,수성구 ,대구광역시 수성구 달구벌대로471길 12,주중/주말 : 개방불가(보안시설),시설 상황에 따라 이용이 제한될 수 있음,,,"('35.8581745018633', '128.630635463648')","(1102195.8172625143, 1762906.0984538137)"
