 ID	   위도	     경도	        지오이드고	       정밀도
629	36.55723	127.24574	  24.768		-
630	36.45572	127.24796	  24.862		-
631	36.57969	127.29120	  24.842		-
632	36.51591	127.21469	  24.742		-
633	36.68121	127.19141	  24.606		-
634	36.57520	127.22911	  24.738		-
635	36.49704	127.20472	  24.732		-
636	36.44853	127.24130	  24.855		-
637	36.50603	127.24685	  24.813		-
638	36.58598	127.28343	  24.826		-
639	36.44494	127.20139	  24.773		-
640	36.68660	127.26680	  24.798		-
641	36.70187	127.21248	  24.646		-
642	36.67851	127.20250	  24.640		-
643	36.69019	127.20693	  24.642		-
644	36.48716	127.26015	  24.856		-
645	36.59586	127.20804	  24.705		-
646	36.48986	127.25572	  24.844		-
647	36.57430	127.28898	  24.839		-
648	36.50513	127.21469	  24.749		-
649	36.60664	127.21469	  24.728		-
650	36.49076	127.25239	  24.837		-
651	36.55454	127.26680	  24.806		-
652	36.68121	127.18476	  24.587		-
653	36.66055	127.21026	  24.677		-
654	36.59047	127.23132	  24.745		-
655	36.50603	127.36326	  25.099		-
656	36.66504	127.23354	  24.731		-
657	36.60125	127.29009	  24.838		-
658	36.42877	127.24685	  24.890		-
659	36.54735	127.27900	  24.834		-
660	36.55095	127.18919	  24.665		-
661	36.62820	127.21691	  24.732		-
662	36.59856	127.22135	  24.732		-
663	36.47099	127.31226	  24.997		-
664	36.56083	127.34441	  24.988		-
665	36.50872	127.22135	  24.760		-
666	36.50782	127.36548	  25.104		-
667	36.66144	127.23687	  24.738		-
668	36.66055	127.21137	  24.680		-
669	36.59317	127.30228	  24.862		-
670	36.47009	127.31448	  25.004		-
671	36.56891	127.22467	  24.729		-
672	36.71804	127.17034	  24.487		-
673	36.47458	127.22578	  24.805		-
674	36.50154	127.24130	  24.805		-
675	36.57610	127.24352	  24.760		-
676	36.55005	127.27457	  24.823		-
677	36.64078	127.26348	  24.794		-
678	36.48177	127.32778	  25.024		-
679	36.53657	127.18365	  24.662		-
680	36.56262	127.32446	  24.929		-
681	36.47189	127.34441	  25.085		-
682	36.65426	127.18587	  24.625		-
683	36.51232	127.20804	  24.730		-
684	36.59676	127.26348	  24.792		-
685	36.54466	127.26902	  24.818		-
686	36.53657	127.18587	  24.665		-
687	36.45392	127.23243	  24.833		-
688	36.68929	127.25904	  24.777		-
689	36.50333	127.21137	  24.742		-
690	36.59946	127.26126	  24.789		-
691	36.67492	127.22467	  24.707		-
692	36.54376	127.25793	  24.799		-
693	36.46201	127.26348	  24.888		-
694	36.48087	127.31337	  24.984		-
695	36.45662	127.33555	  25.082		-
696	36.67402	127.20582	  24.653		-
697	36.51950	127.24796	  24.806		-
698	36.59586	127.29674	  24.851		-
699	36.54376	127.20139	  24.695		-
700	36.63000	127.23243	  24.751		-
701	36.57071	127.32889	  24.937		-
702	36.57430	127.25683	  24.781		-
703	36.60844	127.24906	  24.775		-
704	36.66504	127.25683	  24.776		-
705	36.51771	127.37768	  25.142		-
706	36.44763	127.23022	  24.832		-
707	36.68390	127.26902	  24.806		-
708	36.70996	127.14374	  24.428		-
709	36.67043	127.24352	  24.753		-
710	36.61653	127.18032	  24.656		-
711	36.63090	127.27567	  24.814		-
712	36.41619	127.25683	  24.921		-
