index,운영기관,충전소,충전기ID,충전기타입,지역,시군구,주소,이용가능시간,이용자 제한,충전용량,비고,WGS84,GRS80
41347,에스트래픽,현대블루핸즈 진잠점,1,DC콤보,대전광역시 ,유성구 ,대전광역시 유성구 진잠로 118(원내동 66-5),24시간 이용가능,,50kW,,"('36.3018827465507', '127.315442388144')","(983433.3011614461, 1811600.8481786628)"
41404,에스트래픽,홍익도시개발,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 태평로 83(태평동 408-11),24시간 이용가능,,7kW,,"('36.3241152130805', '127.3937481484')","(990546.8487727377, 1814075.193613472)"
41493,지에스커넥트,21세기모터스검사장,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 대덕대로 69-11지상주차장,24시간 이용가능,,,,"('36.3402811202199', '127.372914189524')","(988654.2248085286, 1815874.3659399566)"
41506,지에스커넥트,CJ나인파크,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 계룡로 92(봉명동, 유성CJ나인파크)(553-2 유성CJ나인파크)",24시간 이용가능,거주자외 출입제한,,,"('36.3534744900415', '127.34059446686')","(985718.1970475756, 1817342.7119889236)"
41561,지에스커넥트,LH 대전충남본부,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산중로 108(둔산동)(LH 대전충남지역본부),24시간 이용가능,,,,"('36.3563531074845', '127.387230191489')","(989954.7365620503, 1817663.085525486)"
41741,지에스커넥트,㈜대전공업사,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 벚꽃길 86㈜대전공업사,24시간 이용가능,,,,"('36.4315855564107', '127.424185228358')","(993311.8512032378, 1826036.0236473333)"
41776,지에스커넥트,㈜월드플랜트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 한밭대로 492번길 16-18주차장(봉명동 664-1),24시간 이용가능,,,,"('36.3591336629266', '127.352168074324')","(986769.5808469339, 1817972.5453263216)"
41795,지에스커넥트,㈜현우모터스,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 대종로 27㈜현우모터스,24시간 이용가능,,,,"('36.2965504827844', '127.457483413581')","(996336.7656562628, 1811007.3979427353)"
41825,지에스커넥트,가람아파트,1,AC완속,대전광역시 ,서구 ,"대전광역시 서구 둔산북로 215(둔산동, 가람아파트)(1805 가람아파트)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3571902934838', '127.396899099074')","(990833.0912862787, 1817756.2595038507)"
42134,지에스커넥트,경인한의원,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 정림로77번길 5경인한의원,09:00~18:00,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3069250197665', '127.364361582538')","(987877.2784281257, 1812162.024137068)"
42950,지에스커넥트,남대전엑스포종합정비,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 안골로28번길 67남대전엑스포종합정비,24시간 이용가능,,,,"('36.2704580917377', '127.468818573321')","(997366.4880959465, 1808103.4651477344)"
43453,지에스커넥트,대사동 행정복지센터,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 충무로 65(대사동)(대사동 116-8),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3176786443152', '127.424854160478')","(993372.6191527327, 1813358.8405934903)"
43455,지에스커넥트,대성공업사,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 대화로 16지상주차장,24시간 이용가능,,,,"('36.3684903638835', '127.417909530337')","(992741.7465708259, 1819013.8922352013)"
43544,지에스커넥트,대전 목양마을 아파트,1,DC차데모+DC콤보,대전광역시 ,중구 ,"대전광역시 중구 목동로 37(목동, 목양마을아파트)(24 목양마을아파트)",24시간 이용가능,거주자외 출입제한,,,"('36.3340562653375', '127.407148425674')","(991764.1731442973, 1815181.5754553757)"
43546,지에스커넥트,대전 중구 문화1동주민센터,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 문화로 195대전 중구 문화1동주민센터(284-169 문화1동주민센터),주중:09시~18시,,,,"('36.3153616933095', '127.406458675955')","(991701.5140570226, 1813100.977295419)"
43547,지에스커넥트,대전 홍도 아파트,1,AC완속,대전광역시 ,동구 ,"대전광역시 동구 동서대로 1579(홍도동, 홍도아파트)(14-1 홍도아파트)",24시간 이용가능,거주자외 출입제한,,,"('36.3447991042821', '127.427278470337')","(993592.851272951, 1816377.191536202)"
43549,지에스커넥트,대전 홍인오피스텔,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 대학로 28(봉명동)(536-9 홍인오피스텔),24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3562291790401', '127.342997258175')","(985936.474353912, 1817649.2930036243)"
43551,지에스커넥트,대전미르마을,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 선화로 22번길 25지하주차장(용두동 39),24시간 이용가능,거주자외 출입제한,,,"('36.3240710334074', '127.414492179499')","(992431.3034078827, 1814070.276670392)"
43555,지에스커넥트,대전봉산LH3단지아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 와룡로136번길 97대전봉산LH3단지아파트(봉산동 302),24시간 이용가능,,7kW,,"('36.4396394656934', '127.38600585863')","(989843.5142195807, 1826932.3773487685)"
43561,지에스커넥트,대전서구청 갈마1동행정복지센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 신갈마로 191대전서구청 갈마1동행정복지센터(316-3 갈마1동행정복지센터),09:00~18:00,관계자 외 출입제한,7kW,,"('36.3508290743545', '127.367809591914')","(988190.5067114624, 1817048.292464238)"
43562,지에스커넥트,대전서구청 관저2동행정복지센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 관저중로 82대전서구청 관저2동행정복지센터(1104 관저2동행정복지센터),주중:09시~18시,,,,"('36.2992846016925', '127.335193629809')","(985227.5676050223, 1811311.6896248758)"
43563,지에스커넥트,대전서구청 괴정동주민센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 가장로 57대전서구청 괴정동주민센터(74-5 괴정동행정복지센터),주중:09시~18시,,,,"('36.3371691973193', '127.38206598472')","(989485.6033768834, 1815528.0268501278)"
43564,지에스커넥트,대전서구청 도마2동주민센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 도림1길 14대전서구청 도마2동주민센터(155-16 도마2동행정복지센터),주중:09시~18시,,,,"('36.3127878086842', '127.373596956026')","(988716.2495178675, 1812814.5187657818)"
43565,지에스커넥트,대전서구청 둔산3동행정복지센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 둔산북로 232-52대전서구청 둔산3동행정복지센터(1808 둔산3동행정복지센터),주중:09시~18시,,,,"('36.3534436206748', '127.399966075683')","(991111.7053251369, 1817339.276406261)"
43566,지에스커넥트,대전서구청 용문동행정복지센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 계룡로662번길 6대전서구청 용문동행정복지센터(용문동 256-29),주중:09시~18시,,,,"('36.3367724463255', '127.394317749187')","(990598.5931438354, 1815483.8707503558)"
43567,지에스커넥트,대전서구청 정림동행정복지센터,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 정림동로 10대전서구청 정림동행정복지센터(636 정림동행정복지센터),주중:09시~18시,,,,"('36.3044977445513', '127.366729701686')","(988092.4060030762, 1811891.8823901)"
43577,지에스커넥트,대진자동차공업사,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진로756번안길 79대진자동차공업사,24시간 이용가능,,,,"('36.444360438039', '127.433160250649')","(994127.1711512301, 1827457.7943714603)"
43603,지에스커넥트,대화동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 동심5길 10대화동주민센터(229-25 대화동행정복지센터),주중:09시~18시,,,,"('36.3664595533278', '127.411398281339')","(992150.2437285727, 1818787.8747206477)"
43614,지에스커넥트,대흥동주민센터,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 대흥로 중구문화원 3층대흥동주민센터(대흥동 448),주중:09시~18시,,,,"('36.323355907996', '127.424213444029')","(993314.4144057193, 1813990.6873322213)"
43651,지에스커넥트,덕암동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 덕암북로104번길 60덕암동주민센터(48-2 덕암동행정복지센터),주중:09시~18시,,,,"('36.4400556319116', '127.426997748213')","(993567.3495705461, 1826978.6942511566)"
43708,지에스커넥트,도안동행정복지센터,1,DC콤보,대전광역시 ,서구 ,대전광역시 서구 원도안로242번길 33도안동행정복지센터(도안동 행정복지센터),24시간 이용가능,,50kW,,"('36.3236338558206', '127.346744698885')","(986276.9039445824, 1814021.621323733)"
44132,지에스커넥트,레이크모텔,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 계룡로921번길 11레이크모텔,24시간 이용가능,,,,"('36.3213225287469', '127.416075002172')","(992575.0921203314, 1813764.383936891)"
44136,지에스커넥트,레자미멀티홈,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 온천북로 7레자미멀티홈(레자미 멀티홈),08:00~22:00,거주자외 출입제한,7kW,,"('36.357466870495', '127.344056885719')","(986032.7343347844, 1817787.0409317294)"
44518,지에스커넥트,목동주민센터,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 목중로39번길 39(목동)(목동 주민센터),09:00~18:00,지하주차장 운영으로 인한 오후6시이후 출입제한,,,"('36.3358939236591', '127.408474979059')","(991884.6815287669, 1815386.0962390993)"
44524,지에스커넥트,목상동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 대덕대로1470번길 7목상동주민센터(184-2 목상동행정복지센터),주중:09시~18시,,,,"('36.4483620200493', '127.41221915859')","(992224.8148634285, 1827903.147394524)"
44613,지에스커넥트,문지동효성헤링턴플레이스,1,AC완속,대전광역시 ,유성구 ,"대전광역시 유성구 문지로 300(문지동, 효성해링턴플레이스)(656 효성해링턴플레이스)",24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3940857420008', '127.40755233703')","(991800.865753529, 1821862.5103546462)"
44949,지에스커넥트,법1동행전복지센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 계족로663번길 36법1동행전복지센터(283-3 법1동행정복지센터),주중:09시~18시,,,,"('36.370743534331', '127.426762961717')","(993546.0208086225, 1819264.6571246092)"
45159,지에스커넥트,부사동주민센터,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 보문로68번길 20부사동주민센터(128-11 부사동주민센터),주중:09시~18시,,,,"('36.3142576219527', '127.433654223262')","(994172.0452152806, 1812978.1005143952)"
45384,지에스커넥트,비래동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 비래동로 10비래동주민센터(140-5 비래동행정복지센터),주중:09시~18시,,,,"('36.3549079867727', '127.450018741288')","(995658.6507693714, 1817502.2519161697)"
45463,지에스커넥트,사이언스빌리지,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 대덕대로 522사이언스빌리지,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.379248109244', '127.379733882509')","(989273.7476965592, 1820211.1673142356)"
45475,지에스커넥트,산내동주민센터,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 산내로 1326산내동주민센터(낭월동 190-1),주중:09시~18시,,,,"('36.2819886902572', '127.467792718772')","(997273.296162777, 1809386.754330655)"
45549,지에스커넥트,삼성동주민센터,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 태전로 138-12삼성동주민센터(322-1 삼성동주민센터),주중:09시~18시,,,,"('36.3404562793925', '127.421587374799')","(993075.8538140461, 1815893.8601467062)"
45567,지에스커넥트,삼성자동차공업,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신일동로33번길 85삼성자동차공업,24시간 이용가능,,,,"('36.4450293267721', '127.407528506946')","(991798.7009519029, 1827532.2378337244)"
45579,지에스커넥트,삼성푸른아파트,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 전민로 71삼성푸른아파트,24시간 이용가능,시설 상황에 따라 이용이 제한될 수 있음,,,"('36.3994408298774', '127.397094547606')","(990850.8464607815, 1822458.500782551)"
46065,지에스커넥트,석봉동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 석봉로37번길 15석봉동주민센터(189-24 석봉동행정복지센터),주중:09시~18시,,,,"('36.448116643601', '127.425671281398')","(993446.849050374, 1827875.8384095374)"
46068,지에스커넥트,선비마을3단지,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 동춘당로114번길 601주차장 지하2층,24시간 이용가능,거주자외 출입제한,,,"('36.3690462186055', '127.441508127943')","(994885.5192266458, 1819075.7556632622)"
46290,지에스커넥트,성진자산관리㈜관평디티비안S,1,AC완속,대전광역시 ,유성구 ,대전광역시 유성구 테크노중앙로 50성진자산관리㈜관평디티비안S(관평동 940),24시간 이용가능,,7kW,,"('36.4262783297742', '127.390649187115')","(990265.3291428373, 1825445.3598997043)"
46584,지에스커넥트,송촌동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 동춘당로94번길 11송촌동주민센터(460-6 송촌동행정복지센터),주중:09시~18시,,,,"('36.3657087811662', '127.439858454071')","(994735.6575358432, 1818704.3181045542)"
47073,지에스커넥트,신명개발,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 문정로90번길 51(783 럭시드),24시간 이용가능,"시설 상황에 따라 이용이 제한될 수 있음, 거주자외 출입제한",7kW,,"('36.3442246413639', '127.389367506998')","(990148.897190642, 1816313.2571231124)"
47256,지에스커넥트,신탄진행정복지센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 신탄진로 830신탄진행정복지센터(120-1 신탄진동행정복지센터),주중:09시~18시,,,,"('36.4515516344014', '127.429382506498')","(993783.9886983234, 1828258.133095293)"
48247,지에스커넥트,오정동주민센터,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 한밭대로972번길 92오정동주민센터(87-8 오정동행정복지센터),주중:09시~18시,,,,"('36.353844343994', '127.409893720838')","(992013.564604036, 1817383.8746029632)"
48446,지에스커넥트,용두동행정복지센터,1,AC완속,대전광역시 ,중구 ,대전광역시 중구 동서대로1322번길 111용두동행정복지센터(28-10 용두동행정복지센터),주중:09시~18시,,,,"('36.3251697376957', '127.410395218856')","(992059.122300128, 1814192.5561276139)"
48551,지에스커넥트,용전동주민센터,1,AC완속,대전광역시 ,동구 ,대전광역시 동구 계족로 515용전동주민센터(28-8 용전동주민자치센터),주중:09시~18시,,,,"('36.3577215013692', '127.432382543267')","(994056.5217063946, 1817815.379880999)"
48651,지에스커넥트,운성모터스,1,AC완속,대전광역시 ,대덕구 ,대전광역시 대덕구 한밭대로 1088지상주차장,24시간 이용가능,,,,"('36.3584585789556', '127.41930740631')","(992868.7341290349, 1817897.4123697723)"
48749,지에스커넥트,원앙마을2단지,1,AC완속,대전광역시 ,서구 ,대전광역시 서구 관저북로 80원앙마을2단지(984 원앙마을2단지),24시간 이용가능,거주자외 출입제한,,,"('36.3099759862348', '127.339149530525')","(985586.9343744257, 1812501.579127175)"
